L,423.27,277.23,404.53,249.96,4286543616,2
L,439.62,266.38,421.83,238.5,4286543616,2
L,475.56,288.69,422.68,199.15,4294953984,2
T,473.04,309.97,30,4294953984,20,0
T,366.88,397.88,9,4286543616,35,0
L,473.36,246.44,457.53,217.39,4286543616,2
L,490.76,237.36,475.92,207.78,4286543616,2
L,508.41,228.88,494.61,198.8,4286543616,2
L,526.37,221.01,513.61,190.48,4286543616,2
L,549.6,227.01,528.71,171.76,4291609856,2
L,563.04,207.14,552.41,175.8,4286543616,2
L,581.71,201.16,572.19,169.47,4286543616,2
L,600.59,195.82,592.13,163.85,4286543616,2
L,619.64,191.14,612.29,158.89,4286543616,2
L,641.49,201.04,630.36,143.03,4291609856,2
L,658.13,183.77,653.03,151.09,4286543616,2
L,677.55,181.07,673.58,148.23,4286543616,2
L,697.05,179.04,694.21,146.1,4286543616,2
L,716.62,177.7,714.91,144.66,4286543616,2
L,746.01,214.75,746.01,110.77,4294953984,2
T,733.87,238.65,31,4294953984,20,0
T,588.85,262.24,10,4286543616,35,0
L,765.6,177.27,766.76,144.21,4286543616,2
L,785.19,178.29,787.46,145.3,4286543616,2
L,804.73,179.99,808.14,147.07,4286543616,2
L,824.18,182.33,828.72,149.58,4286543616,2
L,841.12,199.32,851.24,141.12,4291609856,2
L,862.82,189.06,869.6,156.66,4286543616,2
L,881.93,193.41,889.83,161.27,4286543616,2
L,900.89,198.42,909.89,166.57,4286543616,2
L,919.65,204.07,929.74,172.57,4286543616,2
L,933.45,223.7,953.37,168.1,4291609856,2
L,956.56,217.3,968.8,186.56,4286543616,2
L,974.66,224.86,987.94,194.57,4286543616,2
L,992.48,233.04,1006.8,203.22,4286543616,2
L,1009.99,241.83,1025.32,212.5,4286543616,2
L,1008.55,284.08,1059.87,193.67,4294953984,2
T,987.07,305.53,30,4294953984,20,0
T,858.75,261.08,11,4286543616,35,0
L,1044.09,261.18,1061.41,232.99,4286543616,2
L,1060.63,271.72,1078.89,244.14,4286543616,2
L,1076.77,282.85,1095.98,255.91,4286543616,2
L,1092.53,294.5,1112.66,268.25,4286543616,2
L,1098.88,317.63,1136.41,272.03,4291609856,2
L,1122.8,319.41,1144.7,294.62,4286543616,2
L,1137.28,332.64,1160.02,308.61,4286543616,2
L,1151.3,346.35,1174.83,323.12,4286543616,2
L,1164.81,360.55,1189.15,338.12,4286543616,2
L,1167.11,384.44,1211.91,345.92,4291609856,2
L,1190.38,390.27,1216.19,369.57,4286543616,2
L,1202.39,405.78,1228.9,386,4286543616,2
L,1213.82,421.68,1241.02,402.82,4286543616,2
L,1224.74,437.98,1252.55,420.07,4286543616,2
L,1207.23,481.91,1297.4,430.19,4294953984,2
T,1178.69,496.32,31,4294953984,20,0
T,1090.43,394.71,12,4286543616,35,0
